timestep,temp,power_limit,reward,slope_3s,power_draw,eta,fan,util
6762,74.0,274.0,0.19937020540237427,0.0,260.33,0.9501094890510948,90.0,100.0
6763,73.0,273.0,0.39747560024261475,-0.2407038740873686,258.45,0.9467032967032967,90.0,100.0
6764,74.0,274.0,0.19933247566223145,0.0,258.22,0.9424087591240877,90.0,100.0
6765,74.0,272.0,0.19687457382678986,0.240856901459858,258.01,0.9485661764705882,90.0,100.0
6766,73.0,271.0,0.39131927490234375,-0.2405149973799872,257.92,0.9517343173431735,90.0,100.0
6767,73.0,271.0,0.3925621807575226,-0.24006582157488135,259.73,0.9584132841328414,90.0,100.0
6768,74.0,271.0,0.1964365392923355,0.24034747347730942,258.12,0.9524723247232473,90.0,100.0
6769,74.0,272.0,0.19717486202716827,0.24027730826656155,258.75,0.9512867647058824,90.0,100.0
6770,74.0,273.0,0.1977698802947998,0.0,257.46,0.943076923076923,90.0,100.0
6771,73.0,273.0,0.39555832743644714,-0.24116513531580397,258.66,0.9474725274725275,90.0,100.0
6772,71.0,273.0,0.7939727902412415,-0.7220971182941425,258.62,0.9473260073260074,90.0,100.0
6773,73.0,273.0,0.3971196711063385,0.0,257.39,0.9428205128205128,90.0,100.0
6774,73.0,272.0,0.3932148218154907,0.48302907528690153,257.2,0.9455882352941176,90.0,100.0
6775,73.0,270.0,0.3898915946483612,0.0,258.52,0.9574814814814814,90.0,100.0
6776,73.0,270.0,0.3900878131389618,0.0,256.22,0.9489629629629631,90.0,100.0
6777,73.0,270.0,0.38982897996902466,0.0,257.47,0.9535925925925927,90.0,100.0
6778,73.0,271.0,0.3908586800098419,0.0,258.87,0.955239852398524,90.0,100.0
6779,74.0,274.0,0.19928310811519623,0.2407644757041822,257.64,0.9402919708029197,90.0,100.0
6780,73.0,274.0,0.399259477853775,0.0,257.59,0.9401094890510948,90.0,100.0
6781,73.0,275.0,0.4000000059604645,-0.2412583547050655,258.34,0.9394181818181817,90.0,100.0
6782,73.0,275.0,0.4000000059604645,0.0,257.3,0.9356363636363637,90.0,100.0
6783,74.0,275.0,0.20000000298023224,0.2407710544594525,258.27,0.9391636363636363,90.0,100.0
6784,73.0,274.0,0.3990257680416107,0.0,258.3,0.9427007299270074,90.0,100.0
6785,71.0,275.0,0.800000011920929,-0.7238869879267715,260.23,0.9462909090909092,90.0,100.0
6786,73.0,274.0,0.3999940752983093,0.0,257.92,0.9413138686131387,90.0,100.0
6787,73.0,275.0,0.4000000059604645,0.4829443978307535,257.73,0.9372,90.0,100.0
6788,73.0,274.0,0.3991309106349945,0.0,260.59,0.9510583941605838,90.0,100.0
6789,73.0,275.0,0.4000000059604645,0.0,257.77,0.9373454545454545,90.0,100.0
6790,72.0,275.0,0.6000000238418579,-0.23964064963848253,260.54,0.9474181818181819,90.0,100.0
6791,74.0,273.0,0.19875389337539673,0.2398951904443299,256.74,0.9404395604395605,90.0,100.0
6792,73.0,272.0,0.394972026348114,0.23991328970095552,257.31,0.9459926470588236,90.0,100.0
6793,74.0,273.0,0.19810618460178375,0.0,257.77,0.9442124542124541,90.0,100.0
6794,74.0,273.0,0.19827407598495483,0.23992948392071278,257.26,0.9423443223443223,90.0,100.0
6795,74.0,273.0,0.1977541446685791,0.0,257.29,0.9424542124542126,90.0,100.0
6796,74.0,273.0,0.1978253275156021,0.0,256.71,0.9403296703296703,90.0,100.0
6797,73.0,272.0,0.39511293172836304,-0.240732982820751,257.52,0.9467647058823528,90.0,100.0
6798,73.0,275.0,0.4000000059604645,-0.24139552644899478,257.36,0.9358545454545455,90.0,100.0
6799,74.0,275.0,0.20000000298023224,0.24008817935908772,257.37,0.9358909090909091,90.0,100.0
6800,74.0,275.0,0.20000000298023224,0.2394978059616813,260.73,0.948109090909091,90.0,100.0
6801,73.0,275.0,0.4000000059604645,-0.24018538173021498,257.97,0.9380727272727274,90.0,100.0
6802,73.0,274.0,0.3979819416999817,-0.24010026006686486,258.46,0.9432846715328467,90.0,100.0
6803,73.0,274.0,0.39869970083236694,0.0,259.53,0.9471897810218977,90.0,100.0
6804,73.0,274.0,0.3985917568206787,0.0,256.97,0.9378467153284673,90.0,100.0
6805,73.0,275.0,0.4000000059604645,0.0,258.36,0.9394909090909092,90.0,100.0
6806,74.0,275.0,0.20000000298023224,0.24091269540859658,256.37,0.9322545454545454,90.0,100.0
6807,74.0,275.0,0.20000000298023224,0.24035192214308235,258.57,0.9402545454545455,90.0,100.0
6808,73.0,274.0,0.39920881390571594,-0.2399817732349201,256.7,0.936861313868613,90.0,100.0
6809,73.0,274.0,0.3982565701007843,-0.240362500436965,257.44,0.9395620437956205,90.0,100.0
6810,74.0,275.0,0.20000000298023224,0.2404139451533677,258.17,0.9388000000000001,90.0,100.0
6811,74.0,274.0,0.19892098009586334,0.24070421942737094,255.73,0.9333211678832116,90.0,100.0
6812,73.0,274.0,0.39797094464302063,-0.24065858787943226,258.33,0.9428102189781021,90.0,100.0
6813,72.0,274.0,0.5967809557914734,-0.4804583932741158,259.53,0.9471897810218977,90.0,100.0
6814,74.0,273.0,0.19842594861984253,0.24089616066115402,258.2,0.9457875457875458,90.0,100.0
6815,74.0,272.0,0.19732096791267395,0.481795614231675,257.89,0.948125,90.0,100.0
6816,74.0,272.0,0.19731435179710388,0.0,260.24,0.956764705882353,90.0,100.0
6817,73.0,275.0,0.4000000059604645,-0.24059647999706302,258.72,0.9408000000000001,90.0,100.0
6818,67.0,275.0,-1.0,-1.6804425726135759,260.49,0.9472363636363637,90.0,100.0
6819,74.0,275.0,0.20000000298023224,0.24076139376392824,258.42,0.9397090909090909,90.0,100.0
6820,74.0,275.0,0.20000000298023224,1.6841933294073903,258.72,0.9408000000000001,90.0,100.0
6821,74.0,275.0,0.20000000298023224,0.0,259.14,0.9423272727272727,90.0,100.0
6822,73.0,275.0,0.4000000059604645,-0.2405037023360254,258.27,0.9391636363636363,90.0,100.0
6823,74.0,273.0,0.19820435345172882,0.0,258.3,0.9461538461538462,90.0,100.0
6824,74.0,274.0,0.19905227422714233,0.24075108434889847,258.25,0.9425182481751825,90.0,100.0
6825,74.0,275.0,0.20000000298023224,0.0,257.69,0.9370545454545455,90.0,100.0
6826,73.0,275.0,0.4000000059604645,-0.2405145560396718,257.16,0.9351272727272728,90.0,100.0
6827,74.0,275.0,0.20000000298023224,0.0,257.07,0.9348,90.0,100.0
6828,74.0,274.0,0.19929024577140808,0.24132112415963736,256.75,0.9370437956204379,90.0,100.0
6829,74.0,274.0,0.198968306183815,0.0,257.86,0.941094890510949,90.0,100.0
6830,73.0,275.0,0.4000000059604645,-0.24097409446212265,258.98,0.9417454545454547,90.0,100.0
6831,70.0,275.0,1.0,-0.9654261394925849,258.03,0.938290909090909,90.0,100.0
6832,73.0,274.0,0.39953306317329407,0.0,256.91,0.9376277372262775,90.0,100.0
6833,73.0,273.0,0.39719733595848083,0.7210194896088349,255.96,0.9375824175824176,90.0,100.0
6834,73.0,274.0,0.3990055322647095,0.0,258.47,0.9433211678832117,90.0,100.0
6835,73.0,274.0,0.3991750478744507,0.0,258.49,0.9433941605839417,90.0,100.0
6836,74.0,275.0,0.20000000298023224,0.24144227181977118,258.21,0.9389454545454544,90.0,100.0
6837,74.0,274.0,0.19950224459171295,0.24092793152398503,257.43,0.9395255474452555,90.0,100.0
6838,74.0,273.0,0.19800549745559692,0.0,257.69,0.9439194139194139,90.0,100.0
6839,73.0,273.0,0.396253764629364,-0.2408309570177757,258.64,0.9473992673992674,90.0,100.0
6840,73.0,275.0,0.4000000059604645,-0.24108890713306458,258.31,0.9393090909090909,90.0,100.0
6841,73.0,274.0,0.3983743488788605,0.0,258.6,0.9437956204379563,90.0,100.0
6842,73.0,275.0,0.4000000059604645,0.0,258.9,0.9414545454545453,90.0,100.0
6843,73.0,274.0,0.39945006370544434,0.0,258.2,0.9423357664233576,90.0,100.0
6844,73.0,273.0,0.3956424593925476,0.0,259.48,0.9504761904761906,90.0,100.0
6845,74.0,273.0,0.19846856594085693,0.23705500232601132,257.1,0.9417582417582419,90.0,100.0
6846,73.0,273.0,0.3955461084842682,0.0,258.28,0.946080586080586,90.0,100.0
6847,73.0,273.0,0.3954484760761261,-0.23999527139443683,257.3,0.9424908424908426,90.0,100.0
6848,74.0,272.0,0.19714269042015076,0.24069290660437798,257.74,0.9475735294117648,90.0,100.0
6849,73.0,272.0,0.3945651650428772,0.0,260.43,0.9574632352941177,90.0,100.0
6850,73.0,273.0,0.3965650796890259,-0.23996993784805706,257.29,0.9424542124542126,90.0,100.0
6851,73.0,274.0,0.3978930413722992,0.0,260.23,0.9497445255474454,90.0,100.0
6852,74.0,273.0,0.1981254369020462,0.240294818194969,257.47,0.9431135531135532,90.0,100.0
6853,73.0,274.0,0.397863507270813,0.0,258.56,0.9436496350364963,90.0,100.0
6854,73.0,273.0,0.39726608991622925,-0.2402342325923135,259.32,0.9498901098901099,90.0,100.0
6855,73.0,273.0,0.3961731791496277,0.0,258.1,0.9454212454212455,90.0,100.0
6856,73.0,273.0,0.39726021885871887,0.0,258.07,0.9453113553113552,90.0,100.0
6857,73.0,273.0,0.39668160676956177,0.0,258.01,0.945091575091575,90.0,100.0
6858,74.0,275.0,0.20000000298023224,0.24059289172383727,258.67,0.9406181818181819,90.0,100.0
6859,73.0,274.0,0.3993460237979889,0.0,256.57,0.9363868613138686,90.0,100.0
6860,73.0,272.0,0.3939770758152008,-0.24066778461392804,258.69,0.9510661764705882,90.0,100.0
6861,73.0,272.0,0.3948262333869934,0.0,257.8,0.9477941176470589,90.0,100.0
6862,74.0,273.0,0.19820274412631989,0.24055824279262256,257.04,0.9415384615384617,90.0,100.0
6863,73.0,271.0,0.3915652334690094,0.0,257.86,0.9515129151291514,90.0,100.0
6864,72.0,273.0,0.5952750444412231,-0.4801228769066302,259.58,0.9508424908424908,90.0,100.0
6865,73.0,274.0,0.39810338616371155,0.0,257.96,0.9414598540145984,90.0,100.0
6866,73.0,275.0,0.4000000059604645,0.24093067173828991,256.27,0.931890909090909,90.0,100.0
6867,74.0,275.0,0.20000000298023224,0.24041074816088218,259.64,0.9441454545454545,90.0,100.0
6868,73.0,275.0,0.4000000059604645,0.0,257.6,0.9367272727272729,90.0,100.0
6869,67.0,274.0,-1.0,-1.6833799691385507,260.15,0.9494525547445255,90.0,100.0
6870,74.0,275.0,0.20000000298023224,0.2410455399951139,257.02,0.9346181818181818,90.0,100.0
6871,73.0,275.0,0.4000000059604645,1.443505681828611,259.07,0.9420727272727273,90.0,100.0
6872,73.0,275.0,0.4000000059604645,-0.24047666198094145,257.26,0.935490909090909,90.0,100.0
6873,73.0,275.0,0.4000000059604645,0.0,258.8,0.9410909090909091,90.0,100.0
6874,74.0,274.0,0.19889800250530243,0.2413005212956151,258.24,0.9424817518248175,90.0,100.0
6875,74.0,274.0,0.19892561435699463,0.2407550919254448,258.17,0.9422262773722628,90.0,100.0
6876,73.0,273.0,0.39679211378097534,-0.24070821162973702,257.81,0.9443589743589743,90.0,100.0
6877,73.0,274.0,0.397887647151947,-0.24122337511685746,260.48,0.9506569343065694,90.0,100.0
6878,73.0,273.0,0.3972729444503784,0.0,257.77,0.9442124542124541,90.0,100.0
6879,74.0,272.0,0.1971137523651123,0.2406322857848031,258.73,0.9512132352941177,90.0,100.0
6880,74.0,271.0,0.19603388011455536,0.240435940561481,257.94,0.9518081180811808,90.0,100.0
6881,73.0,271.0,0.39259231090545654,-0.2406840532319649,258.6,0.9542435424354244,90.0,100.0
6882,72.0,273.0,0.5932311415672302,-0.4812121997152059,259.84,0.9517948717948717,90.0,100.0
6883,73.0,271.0,0.3918226957321167,0.0,257.54,0.9503321033210332,90.0,100.0
6884,73.0,272.0,0.3937254250049591,0.24062657049950778,258.28,0.9495588235294117,90.0,100.0
6885,73.0,273.0,0.3966463506221771,0.0,258.97,0.9486080586080587,90.0,100.0
6886,73.0,273.0,0.3962172865867615,0.0,258.62,0.9473260073260074,90.0,100.0
6887,71.0,274.0,0.7999367117881775,-0.4818032240683817,259.86,0.9483941605839417,90.0,100.0
6888,74.0,275.0,0.20000000298023224,0.24094571634851575,258.49,0.9399636363636364,90.0,100.0
6889,73.0,275.0,0.4000000059604645,0.48219272572907823,257.15,0.935090909090909,90.0,100.0
6890,73.0,274.0,0.3986944258213043,-0.2411991825585031,258.85,0.9447080291970804,90.0,100.0
6891,73.0,273.0,0.39638206362724304,0.0,257.87,0.9445787545787546,90.0,100.0
6892,73.0,272.0,0.3938502073287964,0.0,258.21,0.9493014705882352,90.0,100.0
6893,74.0,272.0,0.19751021265983582,0.24070899903476603,257.24,0.9457352941176471,90.0,100.0
6894,73.0,273.0,0.39749038219451904,0.0,257.85,0.9445054945054946,90.0,100.0
6895,73.0,273.0,0.39588406682014465,-0.24044756006124146,259.45,0.9503663003663003,90.0,100.0
6896,74.0,274.0,0.19983097910881042,0.2404409300548755,256.34,0.9355474452554744,90.0,100.0
6897,74.0,275.0,0.20000000298023224,0.24050148206753896,256.9,0.9341818181818181,90.0,100.0
6898,73.0,275.0,0.4000000059604645,-0.24130611593026746,257.45,0.9361818181818181,90.0,100.0
6899,73.0,274.0,0.39903736114501953,-0.241235792333698,256.72,0.9369343065693432,90.0,100.0
6900,68.0,275.0,0.23661570250988007,-1.2048109434175154,259.93,0.9452,90.0,100.0
6901,74.0,275.0,0.20000000298023224,0.24033516131056254,257.04,0.9346909090909091,90.0,100.0
6902,73.0,274.0,0.3985317051410675,1.2001780507064512,258.01,0.9416423357664233,90.0,100.0
6903,73.0,275.0,0.4000000059604645,-0.24097794332591185,258.35,0.9394545454545455,90.0,100.0
6904,74.0,275.0,0.20000000298023224,0.2413494380113235,258.18,0.9388363636363637,90.0,100.0
6905,74.0,272.0,0.19698214530944824,0.2399656131429378,257.99,0.9484926470588235,90.0,100.0
6906,74.0,271.0,0.19590575993061066,0.0,258.75,0.9547970479704797,90.0,100.0
6907,73.0,271.0,0.3925180733203888,-0.24055555243300808,257.86,0.9515129151291514,90.0,100.0
6908,73.0,271.0,0.39241135120391846,-0.24056067106630225,257.42,0.949889298892989,90.0,100.0
6909,73.0,272.0,0.39330628514289856,0.0,258.39,0.9499632352941176,90.0,100.0
6910,74.0,271.0,0.19621171057224274,0.2414302085583626,258.4,0.9535055350553505,90.0,100.0
6911,74.0,273.0,0.1986096203327179,0.2414344472398053,257.51,0.9432600732600732,90.0,100.0
6912,73.0,273.0,0.39679214358329773,-0.2413278444529804,257.17,0.9420146520146521,90.0,100.0
6913,69.0,274.0,0.8817808628082275,-1.0447520507813326,261.26,0.9535036496350364,90.0,100.0
6914,73.0,274.0,0.3996976315975189,0.0,259.24,0.9461313868613139,90.0,100.0
6915,73.0,274.0,0.3982798159122467,0.9587364065991211,258.38,0.942992700729927,90.0,100.0
6916,73.0,275.0,0.4000000059604645,0.0,257.65,0.9369090909090908,90.0,100.0
6917,73.0,275.0,0.4000000059604645,0.0,258.44,0.9397818181818182,90.0,100.0
6918,67.0,274.0,-1.0,-1.4421245899835649,259.92,0.9486131386861314,90.0,100.0
6919,73.0,273.0,0.39735502004623413,0.0,257.09,0.9417216117216116,90.0,100.0
6920,73.0,273.0,0.3972175121307373,1.4415807708759008,257.79,0.9442857142857144,90.0,100.0
6921,73.0,274.0,0.3983027935028076,0.0,259.93,0.9486496350364964,90.0,100.0
6922,73.0,273.0,0.3972117006778717,0.0,258.82,0.9480586080586081,90.0,100.0
6923,73.0,271.0,0.3927672803401947,0.0,260.28,0.9604428044280442,90.0,100.0
6924,74.0,271.0,0.1964145004749298,0.23877637401032972,258.28,0.9530627306273062,90.0,100.0
6925,74.0,270.0,0.1945181041955948,0.23877054265525252,257.52,0.9537777777777777,90.0,100.0
6926,73.0,270.0,0.38904061913490295,-0.2412441868189796,255.9,0.9477777777777778,90.0,100.0
6927,73.0,271.0,0.39098864793777466,-0.24087053974578343,258.56,0.9540959409594096,90.0,100.0
6928,73.0,270.0,0.38936111330986023,0.0,260.54,0.964962962962963,90.0,100.0
6929,74.0,272.0,0.19714020192623138,0.23791689304192876,258.29,0.9495955882352942,90.0,100.0
6930,74.0,272.0,0.19762484729290009,0.23875019631141176,257.99,0.9484926470588235,90.0,100.0
6931,73.0,272.0,0.3946201503276825,-0.24120973846225158,258.58,0.9506617647058823,90.0,100.0
6932,73.0,271.0,0.39214789867401123,-0.2408360320632077,257.41,0.9498523985239853,90.0,100.0
6933,73.0,270.0,0.3895145654678345,0.0,258.05,0.9557407407407408,90.0,100.0
6934,74.0,269.0,0.19343717396259308,0.23951948358910777,257.78,0.9582899628252787,90.0,100.0
6935,73.0,268.0,0.38553330302238464,0.0,257.82,0.9620149253731343,90.0,100.0
6936,73.0,268.0,0.38421645760536194,-0.24093832529325537,258.8,0.9656716417910448,90.0,100.0
6937,74.0,268.0,0.1920606791973114,0.24102350216819232,257.8,0.9619402985074628,90.0,100.0
6938,73.0,268.0,0.384285569190979,0.0,259.92,0.9698507462686567,90.0,100.0
6939,74.0,266.0,0.19041495025157928,0.0,256.39,0.9638721804511278,90.0,100.0
6940,73.0,265.0,0.37765562534332275,0.0,258.34,0.9748679245283018,90.0,100.0
6941,69.0,263.0,-1.0,-1.205732916342114,259.6,0.9870722433460077,90.0,100.0
6942,73.0,264.0,0.376839280128479,0.0,258.01,0.977310606060606,90.0,100.0
6943,73.0,265.0,0.37896671891212463,0.962921485803677,257.49,0.9716603773584906,90.0,100.0
6944,74.0,265.0,0.18949170410633087,0.24153487107067112,258.16,0.9741886792452831,90.0,100.0
6945,73.0,264.0,0.3767731785774231,0.0,257.66,0.9759848484848486,90.0,100.0
6946,73.0,266.0,0.3799518942832947,-0.2414391169103467,257.4,0.9676691729323308,90.0,100.0
6947,73.0,266.0,0.380048543214798,0.0,257.08,0.9664661654135338,90.0,100.0
6948,73.0,264.0,0.3767908811569214,0.0,258.01,0.977310606060606,90.0,100.0
6949,73.0,264.0,0.3768468201160431,0.0,258.37,0.9786742424242424,90.0,100.0
6950,74.0,265.0,0.18927739560604095,0.24057077100326285,257.75,0.9726415094339622,90.0,100.0
6951,73.0,265.0,0.37863653898239136,0.0,257.83,0.972943396226415,90.0,100.0
6952,74.0,265.0,0.1886625736951828,0.0,256.95,0.9696226415094339,90.0,100.0
6953,73.0,266.0,0.38126230239868164,0.0,256.86,0.965639097744361,90.0,100.0
6954,71.0,267.0,0.7652037739753723,-0.7214931107046405,260.24,0.974681647940075,90.0,100.0
6955,73.0,268.0,0.3848245143890381,0.0,257.59,0.9611567164179103,90.0,100.0
6956,73.0,268.0,0.3845568299293518,0.4816031791313985,257.32,0.9601492537313433,90.0,100.0
6957,73.0,269.0,0.38728201389312744,0.0,257.26,0.95635687732342,90.0,100.0
6958,74.0,269.0,0.19426357746124268,0.2412634755355917,257.32,0.9565799256505576,90.0,100.0
6959,74.0,270.0,0.19462475180625916,0.24117707502622193,259.65,0.9616666666666666,90.0,100.0
6960,73.0,269.0,0.387922465801239,-0.23772394179846948,257.87,0.9586245353159851,90.0,100.0
6961,74.0,271.0,0.19599920511245728,0.0,257.65,0.9507380073800737,90.0,100.0
6962,73.0,272.0,0.39477354288101196,0.0,256.55,0.9431985294117647,90.0,100.0
6963,73.0,273.0,0.3973790109157562,-0.24051346648770336,257.35,0.9426739926739928,90.0,100.0
6964,68.0,275.0,0.7655203342437744,-1.1976900933936387,258.06,0.9384,90.0,100.0
6965,73.0,274.0,0.39981430768966675,0.0,256.14,0.9348175182481752,90.0,100.0
6966,74.0,274.0,0.19995276629924774,1.417709196662642,257.51,0.9398175182481752,90.0,100.0
6967,74.0,274.0,0.19934332370758057,0.24118699101531443,256.35,0.9355839416058395,90.0,100.0
6968,73.0,274.0,0.39921388030052185,-0.24134603555435769,258.16,0.9421897810218979,90.0,100.0
6969,71.0,273.0,0.7941787838935852,-0.7230548421654422,260.16,0.9529670329670331,90.0,100.0
6970,73.0,273.0,0.3965615928173065,0.0,257.04,0.9415384615384617,90.0,100.0
6971,73.0,273.0,0.39707082509994507,0.4813391044700412,257.67,0.9438461538461539,90.0,100.0
6972,74.0,275.0,0.20000000298023224,0.2403476112044296,257.86,0.9376727272727273,90.0,100.0
6973,73.0,275.0,0.4000000059604645,0.0,257.75,0.9372727272727273,90.0,100.0
6974,67.0,275.0,-1.0,-1.6782549973883127,260.45,0.9470909090909091,90.0,100.0
6975,74.0,274.0,0.1999412477016449,0.24025155734046483,257.66,0.9403649635036497,90.0,100.0
6976,58.0,273.0,-1.0,-2.1655122904538557,56.2,0.20586080586080588,90.0,0.0
6977,56.0,273.0,0.01259463932365179,-4.356581329825485,40.62,0.14879120879120877,90.0,0.0
6978,55.0,272.0,-1.0,-0.7268540033368626,40.26,0.14801470588235294,90.0,0.0
6979,54.0,271.0,-1.0,-0.4847383775523919,40.18,0.14826568265682658,90.0,0.0
6980,53.0,271.0,-1.0,-0.48495376392348877,39.82,0.14693726937269372,90.0,0.0
6981,53.0,271.0,0.20059117674827576,-0.24214222024396628,39.48,0.14568265682656825,90.0,0.0
6982,52.0,271.0,-1.0,-0.24213887927036154,39.38,0.14531365313653138,90.0,0.0
6983,52.0,272.0,0.5780619978904724,-0.24251916710822694,39.11,0.14378676470588236,90.0,0.0
6984,51.0,274.0,1.1748870611190796,-0.24285194753550643,38.8,0.1416058394160584,90.0,0.0
6985,50.0,275.0,0.6427627205848694,-0.4859987692167934,38.88,0.1413818181818182,90.0,0.0
6986,50.0,275.0,-1.0,-0.2429663191642796,38.71,0.14076363636363637,90.0,0.0
6987,50.0,274.0,-1.0,0.0,38.51,0.14054744525547444,90.0,0.0
6988,49.0,275.0,0.47026509046554565,-0.24235088512620603,38.41,0.13967272727272725,90.0,0.0
6989,49.0,275.0,-1.0,-0.24213379110275346,38.35,0.13945454545454547,90.0,0.0
6990,48.0,275.0,-1.0,-0.24295258325200264,38.29,0.13923636363636363,90.0,0.0
6991,65.0,274.0,-1.0,3.8898746315830475,253.18,0.924014598540146,90.0,100.0
6992,65.0,272.0,-1.0,4.129111164053011,254.51,0.9356985294117647,90.0,100.0
6993,64.0,273.0,1.2517633438110352,-0.24140893401564498,257.19,0.9420879120879121,90.0,100.0
6994,66.0,274.0,0.521468460559845,0.24055773230950572,254.82,0.9299999999999999,90.0,100.0
6995,67.0,274.0,-1.0,0.7217881564765983,256.94,0.9377372262773722,90.0,100.0
6996,68.0,275.0,0.2368192821741104,0.48142106483447616,254.77,0.9264363636363637,90.0,100.0
6997,68.0,274.0,-1.0,0.24059187046563946,256.7,0.936861313868613,90.0,100.0
6998,67.0,274.0,0.46932482719421387,-0.24076822112791793,258.1,0.9419708029197081,90.0,100.0
6999,68.0,274.0,-1.0,0.0,254.75,0.9297445255474452,90.0,100.0
7000,69.0,274.0,-1.0,0.4806166481148795,254.9,0.9302919708029197,90.0,100.0
7001,69.0,274.0,0.2235284447669983,0.24040249425015991,254.88,0.9302189781021898,90.0,100.0
7002,69.0,273.0,-1.0,0.0,256.57,0.9398168498168498,90.0,100.0
7003,68.0,274.0,0.5665600299835205,-0.2414942632572267,258.48,0.9433576642335767,90.0,100.0
7004,70.0,273.0,0.9886341094970703,0.2412762161059242,256.44,0.9393406593406594,90.0,100.0
7005,70.0,273.0,0.9895892143249512,0.48107526406898354,256.68,0.9402197802197803,90.0,100.0
7006,70.0,272.0,0.9858177900314331,0.0,256.77,0.9440073529411764,90.0,100.0
7007,70.0,273.0,0.9889076948165894,0.0,255.64,0.9364102564102563,90.0,100.0
7008,70.0,273.0,0.9933933615684509,0.0,254.73,0.933076923076923,90.0,100.0
7009,70.0,274.0,0.9995356798171997,0.0,256.23,0.9351459854014599,90.0,100.0
7010,70.0,274.0,0.9987446069717407,0.0,257.9,0.9412408759124087,90.0,100.0
7011,71.0,275.0,0.800000011920929,0.24143059767701194,256.01,0.9309454545454545,90.0,100.0
7012,71.0,274.0,0.7999480366706848,0.24096754613829235,256.92,0.9376642335766424,90.0,100.0
7013,70.0,275.0,1.0,-0.23946054602524589,258.0,0.9381818181818182,90.0,100.0
7014,71.0,275.0,0.800000011920929,0.0,256.84,0.9339636363636362,90.0,100.0
7015,71.0,274.0,0.7980992794036865,0.2403917195468148,255.75,0.9333941605839416,90.0,100.0
7016,71.0,273.0,0.7943444848060608,0.0,256.09,0.938058608058608,90.0,100.0
7017,71.0,273.0,0.7940593957901001,0.0,256.56,0.9397802197802197,90.0,100.0
7018,69.0,273.0,-1.0,-0.4812503524639431,259.56,0.9507692307692308,90.0,100.0
7019,71.0,275.0,0.800000011920929,0.0,255.64,0.9296,90.0,100.0
7020,71.0,275.0,0.800000011920929,0.4807584199553697,256.38,0.9322909090909091,90.0,100.0
7021,71.0,273.0,0.793754518032074,0.0,258.83,0.948095238095238,90.0,100.0
7022,71.0,273.0,0.7929805517196655,0.0,256.15,0.9382783882783882,90.0,100.0
7023,71.0,273.0,0.7933149933815002,0.0,259.59,0.9508791208791207,90.0,100.0
7024,72.0,275.0,0.6000000238418579,0.2370323083719406,256.05,0.9310909090909091,90.0,100.0
7025,72.0,272.0,0.592097818851471,0.23686906416054695,257.39,0.9462867647058824,90.0,100.0
7026,72.0,273.0,0.5957121849060059,0.0,256.92,0.9410989010989012,90.0,100.0
7027,72.0,275.0,0.6000000238418579,0.0,257.93,0.9379272727272727,90.0,100.0
7028,71.0,274.0,0.7986623644828796,-0.24079944674107828,258.68,0.9440875912408759,90.0,100.0
7029,72.0,275.0,0.6000000238418579,0.0,256.46,0.9325818181818181,90.0,100.0
7030,72.0,275.0,0.6000000238418579,0.24115592826286367,259.9,0.945090909090909,90.0,100.0
7031,72.0,275.0,0.6000000238418579,0.0,255.54,0.9292363636363636,90.0,100.0
7032,72.0,275.0,0.6000000238418579,0.0,257.34,0.935781818181818,90.0,100.0
7033,71.0,275.0,0.800000011920929,-0.23983735699862044,259.23,0.9426545454545455,90.0,100.0
7034,72.0,274.0,0.5969248414039612,0.0,256.48,0.936058394160584,90.0,100.0
7035,72.0,275.0,0.6000000238418579,0.24063617896067394,256.77,0.9337090909090908,90.0,100.0
7036,72.0,274.0,0.5974131226539612,0.0,257.01,0.937992700729927,90.0,100.0
7037,72.0,275.0,0.6000000238418579,0.0,256.88,0.9341090909090909,90.0,100.0
7038,67.0,275.0,-1.0,-1.204228009702951,257.84,0.9375999999999999,90.0,100.0
7039,73.0,275.0,0.4000000059604645,0.24044802872417628,257.69,0.9370545454545455,90.0,100.0
7040,72.0,275.0,0.6000000238418579,1.2017192565535655,257.23,0.9353818181818182,90.0,100.0
7041,72.0,275.0,0.6000000238418579,-0.24023164579111042,256.08,0.9311999999999999,90.0,100.0
7042,72.0,275.0,0.6000000238418579,0.0,257.44,0.9361454545454545,90.0,100.0
7043,73.0,274.0,0.39871522784233093,0.24098064314186565,259.99,0.9488686131386862,90.0,100.0
7044,73.0,272.0,0.39452487230300903,0.24068178819919547,257.01,0.9448897058823529,90.0,100.0
7045,73.0,273.0,0.3973883390426636,0.0,256.68,0.9402197802197803,90.0,100.0
7046,72.0,274.0,0.599339485168457,-0.24083059748588553,256.5,0.9361313868613139,90.0,100.0
7047,73.0,275.0,0.4000000059604645,0.0,255.75,0.93,90.0,100.0
7048,72.0,274.0,0.5986542105674744,0.0,257.17,0.9385766423357664,90.0,100.0
7049,73.0,274.0,0.39949825406074524,0.0,256.78,0.9371532846715327,90.0,100.0
7050,72.0,274.0,0.5989248752593994,0.0,256.87,0.9374817518248175,90.0,100.0
7051,72.0,275.0,0.6000000238418579,-0.2409675184505751,259.8,0.9447272727272727,90.0,100.0
7052,73.0,275.0,0.4000000059604645,0.24153997582702152,257.53,0.9364727272727271,90.0,100.0
7053,73.0,275.0,0.4000000059604645,0.24121198569901778,259.46,0.943490909090909,90.0,100.0
